sentence1	sentence2	similarity	partition	pair_id	sentence1_id	sentence2_id	similarity_scaled	language	length1	length2	ner_s1	ner_s2	ner_s1_tokens	ner_s2_tokens	dep_labels_s1	dep_labels_s2	size_proportion	size_mean	voc_inter	bigram_inter	ner_inter	sim_sint	sim_sint_root	dep_labels_inter	dep_labels_inter_dup	topic_s1	topic_s2	same_topic	pred_paraphrase-multilingual-mpnet-base-v2	pred_paraphrase-multilingual-MiniLM-L12-v2	pred_distiluse-base-multilingual-cased-v1	pred_distiluse-base-multilingual-cased-v2	pred_all-mpnet-base-v2
Enquanto isto, não deixar que cães e gatos se aproximem do mamífero.	Cães e gatos devem ficar afastados do mamífero.	4.25	test	6033	6021	15970	0.8125	ptbr-test	14	9	[]	[]	[]	[]	['None', 'case', 'obl', 'punct', 'advmod', 'ROOT', 'mark', 'nsubj', 'cc', 'conj', 'expl', 'ccomp', 'case', 'obl', 'None']	['None', 'nsubj', 'cc', 'conj', 'aux', 'ROOT', 'dep', 'case', 'obl', 'None']	0.6429	11.5	0.3333	0.2	0.0	0.0	0.0	0.462	0.571	0	0	1	4.585928201675415	4.088533878326416	3.8063793182373047	4.080915927886963	4.4669740200042725
A Microsoft deve apresentar uma nova geração de aparelhos com Windows 10.	A Microsoft vai revelar novos dispostivos com Windows 10.	4.75	test	6034	6022	15971	0.9375	ptbr-test	13	10	['Microsoft', 'Windows']	['Microsoft', 'Windows']	['Microsoft', 'Windows']	['Microsoft', 'Windows']	['None', 'det', 'nsubj', 'aux', 'ROOT', 'det', 'amod', 'obj', 'case', 'nmod', 'case', 'obl', 'nummod', 'None']	['None', 'det', 'nsubj', 'aux', 'ROOT', 'amod', 'obj', 'case', 'nmod', 'nummod', 'None']	0.7692	11.5	0.3125	0.1875	1.0	0.964	0.857	0.9	0.857	produtos_tecnologia	produtos_tecnologia	1	4.452761173248291	4.559559106826782	4.195608139038086	4.403021812438965	4.25571346282959
Ao todo, 22 atletas foram chamados para disputar os amistosos em outubro contra República Dominicana e Haiti.	As partidas contra República Dominicana e Haiti acontecerão nos dias 9 e 12 de outubro, respectivamente.	3.0	test	6035	6023	15972	0.5	ptbr-test	19	18	['República Dominicana', 'Haiti']	['República Dominicana', 'Haiti']	['República', 'Dominicana', 'Haiti']	['República', 'Dominicana', 'Haiti']	['None', 'case', 'obl', 'punct', 'nummod', 'nsubj:pass', 'aux:pass', 'ROOT', 'mark', 'xcomp', 'det', 'obj', 'case', 'obl', 'case', 'nmod', 'flat:name', 'cc', 'conj', 'None']	['None', 'det', 'nsubj', 'case', 'nmod', 'flat:name', 'cc', 'conj', 'ROOT', 'obj', 'obj', 'nummod', 'cc', 'conj', 'case', 'nmod:tmod', 'punct', 'advmod', 'None']	0.9474	18.5	0.1852	0.1481	1.0	0.0	0.0	0.556	0.629	futebol_esporte	0	0	3.4776105880737305	2.9529305696487427	3.7175471782684326	3.728493213653565	4.065969467163086
Além de Nalbert, outros três nomes foram confirmados para participar do revezamento da tocha da Rio-2016.	Em 2007, ele participou do revezamento da tocha do Pan do Rio.	2.75	test	6036	6024	15973	0.4375	ptbr-test	18	14	['Nalbert', 'Rio']	['Pan', 'Rio']	['Nalbert', 'Rio']	['Pan', 'Rio']	['None', 'advmod', 'case', 'obl', 'punct', 'det', 'nummod', 'nsubj:pass', 'aux:pass', 'ROOT', 'mark', 'advcl', 'xcomp', 'obj', 'case', 'nmod', 'case', 'advmod', 'None']	['None', 'case', 'obl', 'punct', 'nsubj', 'ROOT', 'xcomp', 'obj', 'mark', 'obl', 'case', 'obl', 'case', 'nmod', 'None']	0.7778	16.0	0.1905	0.1304	0.33	0.0	0.0	0.533	0.667	futebol_esporte	futebol_esporte	1	2.81771206855774	2.2550742626190186	2.1544418334960938	2.176403522491455	3.935236692428589
Abra a Mac App Store ou a Google Play Store e verifique se o Snapchat está atualizado.	A atualização pesa 62.9 MB na App Store e 29,07 MB na Play Store.	2.25	test	6037	6025	15974	0.3125	ptbr-test	18	15	['Mac App Store', 'Google Play Store', 'Snapchat']	['MB', 'App Store', 'MB', 'Play Store']	['Mac', 'App', 'Store', 'Google', 'Play', 'Store', 'Snapchat']	['MB', 'App', 'Store', 'MB', 'Play', 'Store']	['None', 'ROOT', 'case', 'obl', 'flat:name', 'flat:name', 'cc', 'case', 'conj', 'flat:name', 'flat:name', 'cc', 'conj', 'mark', 'det', 'nsubj', 'cop', 'ccomp', 'None']	['None', 'det', 'ROOT', 'amod', 'amod', 'appos', 'flat:name', 'det', 'flat:name', 'cc', 'nummod', 'ROOT', 'flat:name', 'flat:name', 'flat:name', 'None']	0.8333	16.5	0.2381	0.12	0.57	0.0	0.0	0.286	0.452	produtos_tecnologia	produtos_tecnologia	1	2.5727909803390503	2.705227851867676	3.0783519744873047	2.9251872301101685	3.6041979789733887
Além da atividade internacional, Carter também continua muito envolvido na vida de sua comunidade, na Geórgia.	Jimmy Carter nasceu a 1 de outubro de 1924 no Estado da Geórgia.	3.25	test	6038	6026	15975	0.5625	ptbr-test	19	14	['Carter', 'Geórgia']	['Jimmy Carter', 'Estado', 'Geórgia']	['Carter', 'Geórgia']	['Jimmy', 'Carter', 'Estado', 'Geórgia']	['None', 'advmod', 'case', 'obl', 'amod', 'punct', 'nsubj', 'advmod', 'ROOT', 'advmod', 'xcomp', 'obj', 'flat:name', 'case', 'det', 'nmod', 'punct', 'conj', 'flat:name', 'None']	['None', 'nsubj', 'flat:name', 'ROOT', 'case', 'obl', 'case', 'nmod:tmod', 'case', 'nmod', 'ROOT', 'flat:name', 'case', 'nmod', 'None']	0.7368	16.5	0.1739	0.0	0.5	0.0	0.0	0.429	0.516	notícia_mundial	notícia_mundial	1	3.169540882110596	3.2620177268981934	2.7024991512298584	2.7977938652038574	3.8893768787384033
Kim Kardashian fez um desabafo na web.	Ele aproveitou para elogiar a família de Kim Kardashian.	1.25	test	6039	6027	15976	0.0625	ptbr-test	8	10	['Kim Kardashian']	['Kim Kardashian']	['Kim', 'Kardashian']	['Kim', 'Kardashian']	['None', 'nsubj', 'flat:name', 'ROOT', 'det', 'obj', 'appos', 'flat:name', 'None']	['None', 'nsubj', 'ROOT', 'mark', 'advcl', 'det', 'obj', 'case', 'nmod', 'flat:name', 'None']	0.8	9.0	0.1429	0.0769	1.0	0.5	0.5	0.5	0.625	entretenimento	entretenimento	1	3.81024694442749	2.869973659515381	3.079918384552002	3.4054601192474365	3.3136425018310547
Pepeu participou de todas as edições do Rock in Rio.	Eles marcaram história há 30 anos quando se apresentaram na primeira edição para o Rock in Rio.	2.25	test	6040	6028	15977	0.3125	ptbr-test	11	18	['Pepeu', 'Rock', 'Rio']	['Rock', 'Rio']	['Pepeu', 'Rock', 'Rio']	['Rock', 'Rio']	['None', 'nsubj', 'ROOT', 'case', 'det', 'fixed', 'obl', 'case', 'nmod', 'flat:name', 'ROOT', 'None']	['None', 'nsubj', 'ROOT', 'obj', 'advcl', 'nummod', 'obj', 'advmod', 'expl', 'advcl', 'obj', 'amod', 'obl', 'case', 'det', 'nmod', 'amod', 'flat:name', 'None']	0.6111	14.5	0.125	0.087	0.67	0.333	0.333	0.5	0.519	entretenimento	entretenimento	1	2.2800960540771484	2.722757577896118	2.749787449836731	2.924353837966919	3.94883131980896
O problema afeta tanto usuários da web, quanto quem tenta acessar o Facebook pelo celular.	Facebook sai do ar e usuários não conseguem acessar a rede social.	3.25	test	6041	6029	15978	0.5625	ptbr-test	17	13	['Facebook']	['Facebook']	['Facebook']	['Facebook']	['None', 'det', 'nsubj', 'ROOT', 'det', 'obj', 'case', 'nmod', 'punct', 'mark', 'nsubj', 'acl:relcl', 'xcomp', 'det', 'obj', 'mark', 'advcl', 'None']	['None', 'nsubj', 'ROOT', 'case', 'obl', 'cc', 'conj', 'advmod', 'conj', 'xcomp', 'det', 'obj', 'amod', 'None']	0.7647	15.0	0.1304	0.0	1.0	0.333	0.333	0.375	0.429	produtos_tecnologia	produtos_tecnologia	1	3.382087230682373	3.924836397171021	2.981814980506897	3.2894551753997803	4.302240371704102
Angela Merkel foi a pessoa que tomou a liderança sobre o tema na Europa.	Merkel foi a pessoa que assumiu a liderança desta questão na Europa.	4.75	test	6042	6030	15979	0.9375	ptbr-test	15	13	['Angela Merkel', 'Europa']	['Merkel', 'Europa']	['Angela', 'Merkel', 'Europa']	['Merkel', 'Europa']	['None', 'nsubj', 'flat:name', 'cop', 'det', 'ROOT', 'nsubj', 'acl:relcl', 'det', 'obj', 'case', 'det', 'obl', 'appos', 'flat:name', 'None']	['None', 'nsubj', 'cop', 'det', 'ROOT', 'nsubj', 'acl:relcl', 'det', 'obj', 'case', 'det', 'obl', 'appos', 'flat:name', 'None']	0.8667	14.0	0.5	0.3333	0.67	0.857	0.857	1.0	0.963	notícia_mundial	notícia_mundial	1	4.939064979553223	4.89528226852417	4.633172988891602	4.736748218536377	4.656726837158203
O pedido inclui os afastamento dos 17 vereadores que votaram pela cassação de Bernal e continuam na Câmara.	Também consta no pedido o afastamento dos 17 vereadores que votaram, na época, pela cassação de Bernal.	4.25	test	6043	6031	15980	0.8125	ptbr-test	19	20	['Bernal', 'Câmara']	['Bernal']	['Bernal', 'Câmara']	['Bernal']	['None', 'det', 'nsubj', 'ROOT', 'det', 'obj', 'acl', 'nummod', 'obj', 'nsubj', 'acl:relcl', 'det', 'obj', 'case', 'nmod', 'cc', 'conj', 'obj', 'flat:name', 'None']	['None', 'advmod', 'ROOT', 'case', 'xcomp', 'det', 'ROOT', 'acl', 'nummod', 'obj', 'nsubj', 'acl:relcl', 'punct', 'appos', 'flat:name', 'punct', 'appos', 'flat:name', 'case', 'nmod', 'None']	0.95	19.5	0.5217	0.2692	0.5	0.0	0.0	0.625	0.541	política	0	0	4.741155385971069	4.721338510513306	4.418244361877441	4.512566566467285	4.587980031967163
Em 2013, 53 rins e 238 córneas foram transplantados.	No ano passado, foram feitos 516 transplantes no total, sendo 332 de córnea.	3.0	test	6044	6032	15981	0.5	ptbr-test	11	16	[]	[]	[]	[]	['None', 'case', 'obl', 'punct', 'nummod', 'nsubj:pass', 'cc', 'nummod', 'conj', 'aux:pass', 'ROOT', 'None']	['None', 'case', 'obl', 'acl', 'punct', 'aux:pass', 'ROOT', 'nummod', 'nsubj:pass', 'case', 'ROOT', 'punct', 'cop', 'conj', 'case', 'nmod', 'None']	0.6875	13.5	0.05	0.0	0.0	0.0	0.0	0.667	0.64	saúde	0	0	3.563601493835449	3.7319958209991455	3.564310312271118	3.470107078552246	4.053978443145752
A Fazenda 8 estreia nesta quarta, 23, e será apresentado por Roberto Justus.	A Fazenda 8 estreia nesta quarta-feira (23) e já tem três nomes confirmados.	3.75	test	6045	6033	15982	0.6875	ptbr-test	16	16	['Fazenda', 'Roberto Justus']	['Fazenda']	['Fazenda', 'Roberto', 'Justus']	['Fazenda']	['None', 'det', 'nsubj', 'nummod', 'ROOT', 'case', 'det', 'nmod', 'punct', 'appos', 'punct', 'cc', 'aux:pass', 'conj', 'case', 'obl:agent', 'flat:name', 'None']	['None', 'det', 'nsubj', 'nummod', 'ROOT', 'case', 'det', 'nmod', 'punct', 'appos', 'punct', 'cc', 'advmod', 'conj', 'nummod', 'obj', 'acl', 'None']	1.0	16.0	0.3	0.2	0.33	1.0	1.0	0.625	0.75	entretenimento	entretenimento	1	3.93805193901062	3.721491813659668	3.1851484775543213	3.1146631240844727	4.477120876312256
Parlamentares da base governista defendem a isenção do tributo para a população que não paga Imposto de Renda.	Para diminuir a resistência, os governistas passaram a defender a criação da faixa de isenção para o tributo.	3.0	test	6046	6034	15983	0.5	ptbr-test	19	20	['Imposto', 'Renda']	[]	['Imposto', 'Renda']	[]	['None', 'nsubj', 'case', 'nmod', 'amod', 'ROOT', 'det', 'obj', 'case', 'nmod', 'case', 'det', 'nmod', 'nsubj', 'advmod', 'acl:relcl', 'obj', 'case', 'nmod', 'None']	['None', 'mark', 'advcl', 'det', 'obj', 'punct', 'det', 'nsubj', 'aux', 'obl', 'ROOT', 'det', 'obj', 'case', 'nmod', 'case', 'nmod', 'case', 'det', 'nmod', 'None']	0.95	19.5	0.2308	0.0	0.0	0.285	0.571	0.429	0.649	política	0	0	3.761687278747559	3.644288063049317	3.1791179180145264	3.1476833820343018	4.183824062347412
O Kremlin tem sido um aliado constante do regime sírio, mesmo antes do início do conflito.	A Rússia é uma aliada do regime do presidente sírio.	4.0	test	6047	6035	15984	0.75	ptbr-test	18	11	['Kremlin']	['Rússia']	['Kremlin']	['Rússia']	['None', 'det', 'nsubj:pass', 'aux', 'aux:pass', 'det', 'ROOT', 'amod', 'case', 'obl', 'amod', 'punct', 'advmod', 'advmod', 'xcomp', 'obj', 'case', 'nmod', 'None']	['None', 'det', 'nsubj', 'cop', 'det', 'ROOT', 'case', 'nmod', 'case', 'nmod', 'amod', 'None']	0.6111	14.5	0.0952	0.0435	0.0	0.167	0.167	0.333	0.519	notícia_mundial	notícia_mundial	1	4.186784982681274	3.978249073028565	2.630066394805908	3.320236921310425	4.114886045455933
Jobs diz que tudo o que fazemos na vida deve ser significativo.	Para Jobs, quanto mais 'nãos' alguém dizia, melhor.	2.25	test	6048	6036	15985	0.3125	ptbr-test	13	12	['Jobs']	['Jobs']	['Jobs']	['Jobs']	['None', 'nsubj', 'ROOT', 'mark', 'nsubj', 'fixed', 'fixed', 'csubj', 'obj', 'flat:name', 'aux', 'cop', 'ccomp', 'None']	['None', 'case', 'obl', 'punct', 'advmod', 'det', 'punct', 'nsubj', 'punct', 'nsubj', 'ROOT', 'punct', 'advmod', 'None']	0.9231	12.5	0.0	0.0	1.0	0.25	0.25	0.133	0.25	produtos_tecnologia	produtos_tecnologia	1	2.720526695251465	2.8717522621154785	2.170821189880371	2.5604511499404907	3.723954200744629
Na 17.ª volta, Rossi passou Lorenzo e assumiu a liderança da prova.	Lorenzo manteve a liderança na largada, seguido por Márquez e Rossi.	2.75	test	6049	6037	15986	0.4375	ptbr-test	14	13	['Rossi', 'Lorenzo']	['Lorenzo', 'Márquez', 'Rossi']	['Rossi', 'Lorenzo']	['Lorenzo', 'Márquez', 'Rossi']	['None', 'dep', 'amod', 'nmod:npmod', 'punct', 'nsubj', 'ROOT', 'obj', 'cc', 'conj', 'det', 'obj', 'case', 'nmod', 'None']	['None', 'nsubj', 'ROOT', 'det', 'obj', 'flat:name', 'acl', 'punct', 'advcl', 'case', 'obl:agent', 'cc', 'conj', 'None']	0.9286	13.5	0.3529	0.05	0.67	0.571	0.571	0.5	0.64	futebol_esporte	futebol_esporte	1	3.963217258453369	4.1040143966674805	3.763418197631836	3.785327911376953	3.865849018096924
Os Jogos voltam em 2019, na cidade de Wuhan, na China.	Esses Jogos Mundiais são preparatórios para os Jogos Olímpicos de 2016.	1.75	test	6050	6038	15987	0.1875	ptbr-test	14	12	['Jogos', 'Wuhan', 'China']	['Jogos Mundiais', 'Jogos Olímpicos']	['Jogos', 'Wuhan', 'China']	['Jogos', 'Mundiais', 'Jogos', 'Olímpicos']	['None', 'det', 'nsubj', 'ROOT', 'case', 'obl', 'punct', 'conj', 'flat:name', 'case', 'nmod', 'punct', 'appos', 'flat:name', 'None']	['None', 'det', 'nsubj', 'flat:name', 'cop', 'ROOT', 'case', 'det', 'obl', 'flat:name', 'case', 'nmod', 'None']	0.8571	13.0	0.1765	0.0526	0.2	0.428	0.571	0.636	0.75	futebol_esporte	futebol_esporte	1	2.835408926010132	2.615772247314453	2.4674214124679565	2.5618650913238525	3.098837614059448
Magda considerou positiva também a participação de pequenas e médias empresas.	Outro ponto positivo, segundo Magda, foi o número de empresas vencedoras brasileiras.	2.75	test	6051	6039	15988	0.4375	ptbr-test	12	15	['Magda']	['Magda']	['Magda']	['Magda']	['None', 'nsubj', 'ROOT', 'xcomp', 'advmod', 'det', 'obj', 'case', 'amod', 'cc', 'conj', 'nmod', 'None']	['None', 'det', 'nsubj', 'amod', 'punct', 'case', 'nmod', 'punct', 'cop', 'det', 'ROOT', 'case', 'nmod', 'amod', 'flat:name', 'None']	0.8	13.5	0.0952	0.0	1.0	0.286	0.286	0.429	0.48	economia_mercado	economia_mercado	1	3.847183227539064	3.565082550048828	2.868187189102173	3.035313844680786	3.863243579864502
O folhetim bíblico marcou 20,1 pontos de média com picos de 22.	O folhetim bíblico fez 20,9 pontos de média contra 19,7 da atração escrita por João Emanuel Carneiro.	3.25	test	6052	6040	15989	0.5625	ptbr-test	13	18	[]	['João Emanuel Carneiro']	[]	['João', 'Emanuel', 'Carneiro']	['None', 'det', 'nsubj', 'amod', 'ROOT', 'nummod', 'obj', 'case', 'nmod', 'case', 'obl', 'case', 'nmod', 'None']	['None', 'det', 'nsubj', 'amod', 'ROOT', 'nummod', 'obj', 'case', 'nmod', 'case', 'obl', 'case', 'nmod', 'acl', 'case', 'obl:agent', 'flat:name', 'flat:name', 'None']	0.7222	15.5	0.2727	0.1739	0.0	1.0	1.0	0.75	0.828	economia_mercado	economia_mercado	1	4.108693599700928	4.009572505950928	3.3807826042175293	3.5082788467407227	4.238133192062378
Durante toda a exibição do programa, o 'The Voice Brasil' ficou sendo o assunto mais comentado do Twitter.	"O ""The Voice Brasil"", da Globo, está quase estreando."	2.25	test	6053	6041	15990	0.3125	ptbr-test	21	14	['The Voice Brasil', 'Twitter']	['The Voice Brasil', 'Globo']	['The', 'Voice', 'Brasil', 'Twitter']	['The', 'Voice', 'Brasil', 'Globo']	['None', 'case', 'det', 'det', 'obl', 'case', 'nmod', 'punct', 'det', 'punct', 'appos', 'flat:name', 'flat:name', 'punct', 'aux', 'cop', 'det', 'ROOT', 'advmod', 'acl', 'case', 'obl', 'None']	['None', 'det', 'nsubj', 'flat:name', 'flat:name', 'flat:name', 'flat:name', 'punct', 'case', 'nmod', 'punct', 'aux', 'advmod', 'ROOT', 'None']	0.6667	17.5	0.087	0.0	0.6	0.286	0.286	0.615	0.588	entretenimento	entretenimento	1	3.6437621116638175	3.996157169342041	3.159067153930664	3.510903596878052	4.347668170928955
Uma sinalização sobre o futuro de Del Nero será dada esta semana.	O país norte-americano, por sinal, investiga Del Nero.	3.0	test	6054	6042	15991	0.5	ptbr-test	13	11	['Del Nero']	['Del Nero']	['Del', 'Nero']	['Del', 'Nero']	['None', 'det', 'nsubj:pass', 'case', 'det', 'nmod', 'case', 'nmod', 'flat:name', 'aux:pass', 'ROOT', 'det', 'obl', 'None']	['None', 'det', 'nsubj', 'amod', 'punct', 'case', 'nmod', 'punct', 'ROOT', 'nsubj', 'flat:name', 'None']	0.8462	12.0	0.1765	0.0588	1.0	0.0	0.0	0.455	0.455	futebol_esporte	futebol_esporte	1	3.4171273708343506	3.1020874977111816	2.3423513174057007	2.278799772262573	3.389922618865967
A versão hatch é a primeira a ser apresentada, com vendas a partir de 10 de outubro.	Mesmo assim, a partir de outubro, chega às lojas a reestilização do hatch da Hyundai.	3.0	test	6055	6043	15992	0.5	ptbr-test	19	18	[]	['Hyundai']	[]	['Hyundai']	['None', 'det', 'nsubj', 'appos', 'cop', 'det', 'ROOT', 'mark', 'aux:pass', 'acl', 'punct', 'case', 'obl', 'case', 'nmod', 'case', 'nmod', 'case', 'nmod:tmod', 'None']	['None', 'advmod', 'advmod', 'punct', 'case', 'obl', 'case', 'nmod:tmod', 'punct', 'ROOT', 'case', 'det', 'obl', 'det', 'nsubj', 'case', 'nmod', 'flat:name', 'flat:name', 'None']	0.9474	18.5	0.1739	0.0714	0.0	0.375	0.25	0.533	0.667	produtos_tecnologia	produtos_tecnologia	1	3.528947830200196	2.900817394256592	2.852705240249634	2.938020706176758	3.752580404281616
Ainda assim, Modesto Roma prefere o histórico da equipe na Vila Belmiro.	O presidente Modesto Roma já assumiu internamente o compromisso de manter o jogo na Vila Belmiro.	2.25	test	6056	6044	15993	0.3125	ptbr-test	14	17	['Modesto Roma', 'Vila Belmiro']	['Modesto Roma', 'Vila Belmiro']	['Modesto', 'Roma', 'Vila', 'Belmiro']	['Modesto', 'Roma', 'Vila', 'Belmiro']	['None', 'advmod', 'advmod', 'punct', 'nsubj', 'flat:name', 'ROOT', 'det', 'obj', 'case', 'nmod', 'flat:name', 'flat:name', 'flat:name', 'None']	['None', 'det', 'nsubj', 'appos', 'flat:name', 'advmod', 'ROOT', 'advmod', 'det', 'obj', 'mark', 'acl', 'det', 'obj', 'appos', 'flat:name', 'flat:name', 'None']	0.8235	15.5	0.3	0.1304	1.0	0.428	0.857	0.5	0.621	futebol_esporte	futebol_esporte	1	3.785690069198608	3.952229499816896	3.4141950607299805	3.570526123046875	3.806715488433838
No interior, o Novo HB20 está mais estiloso e confortável.	O novo HB20 2016 ganhou novidades para a sua categoria.	3.5	test	6057	6045	15994	0.625	ptbr-test	12	11	['Novo HB20']	['HB20']	['Novo', 'HB20']	['HB20']	['None', 'case', 'obl', 'punct', 'det', 'nsubj', 'flat:name', 'cop', 'advmod', 'ROOT', 'cc', 'conj', 'None']	['None', 'det', 'amod', 'nsubj', 'nsubj', 'ROOT', 'obj', 'case', 'det', 'det', 'nmod', 'None']	0.9167	11.5	0.1765	0.125	0.5	0.375	0.25	0.286	0.381	produtos_tecnologia	produtos_tecnologia	1	3.788987398147583	3.283888816833496	3.029082775115967	3.0979480743408203	3.3324811458587646
O smartphone chega em três opções de cores: branca, preta e ciano.	Ambos também terão quatro opções de cores – branca, preta, prata e dourada.	2.25	test	6058	6046	15995	0.3125	ptbr-test	15	16	[]	[]	[]	[]	['None', 'det', 'nsubj', 'ROOT', 'case', 'nummod', 'obl', 'case', 'nmod', 'punct', 'appos', 'punct', 'conj', 'cc', 'conj', 'None']	['None', 'nsubj', 'advmod', 'ROOT', 'nummod', 'obj', 'case', 'nmod', 'flat:name', 'flat:name', 'punct', 'conj', 'punct', 'conj', 'cc', 'conj', 'None']	0.9375	15.5	0.1905	0.0455	0.0	0.286	0.286	0.571	0.69	produtos_tecnologia	0	0	3.8386945724487305	3.320808887481689	2.980775833129883	3.0840442180633545	3.437220811843872
O Campeonato mostrou para o Grêmio que a cada rodada temos um jogo decisivo.	A cada rodada é um jogo decisivo, com o calendário não podemos lamentar ou festejar muito.	3.25	test	6059	6047	15996	0.5625	ptbr-test	15	18	['Campeonato', 'Grêmio']	[]	['Campeonato', 'Grêmio']	[]	['None', 'det', 'nsubj', 'ROOT', 'case', 'det', 'obl', 'mark', 'case', 'det', 'obl', 'ccomp', 'det', 'obj', 'amod', 'None']	['None', 'case', 'det', 'nsubj', 'cop', 'det', 'nsubj', 'amod', 'punct', 'case', 'det', 'nmod', 'advmod', 'aux', 'ROOT', 'cc', 'conj', 'advmod', 'None']	0.8333	16.5	0.2609	0.12	0.0	0.286	0.286	0.312	0.516	futebol_esporte	futebol_esporte	1	3.892231702804565	3.58199405670166	2.6102335453033447	2.7243688106536865	3.842801809310913
Desesperado em busca do empate, o Corinthians apostou no goleiro-linha para pressionar os mandantes.	Precisando do empate para evitar a prorrogação, o Corinthians partiu para o ataque.	3.75	test	6060	6048	15997	0.6875	ptbr-test	16	15	['Corinthians']	['Corinthians']	['Corinthians']	['Corinthians']	['None', 'dep', 'case', 'obl', 'case', 'nmod', 'punct', 'det', 'nsubj', 'ROOT', 'det', 'obj', 'mark', 'advcl', 'det', 'obj', 'None']	['None', 'advcl', 'case', 'obl', 'mark', 'advcl', 'det', 'obj', 'punct', 'det', 'nsubj', 'ROOT', 'case', 'det', 'obl', 'None']	0.9375	15.5	0.1905	0.0417	1.0	0.524	0.571	0.818	0.828	futebol_esporte	futebol_esporte	1	4.172875881195068	4.26966667175293	3.716869592666626	4.107306003570557	4.267441034317017
A Apple não oferece dinheiro a quem descobre falhas em seus produtos.	Não é a Apple que está prometendo o valor para quem descobrir a falha.	3.75	test	6061	6049	15998	0.6875	ptbr-test	13	15	['Apple']	['Apple']	['Apple']	['Apple']	['None', 'det', 'nsubj', 'advmod', 'ROOT', 'obj', 'case', 'obl', 'acl:relcl', 'obj', 'case', 'det', 'obl', 'None']	['None', 'advmod', 'cop', 'det', 'ROOT', 'mark', 'aux', 'acl:relcl', 'det', 'obj', 'mark', 'nsubj', 'acl', 'det', 'obj', 'None']	0.8667	14.0	0.2	0.0435	1.0	0.286	0.286	0.5	0.615	produtos_tecnologia	produtos_tecnologia	1	3.8191323280334473	4.1039814949035645	4.003612995147705	4.053806781768799	4.424446105957031
